record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number
9b4747898c8d567c,2011,4,1. Gieo cấy lúa hè thu miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,5752.0,1000_ha,Actual,PL1
8ef031ff79d79db3,2011,4,2. Thu hoạch lúa đông xuân miền Nam,Provincial,Cultivation,Lúa,Đông Xuân,Area_Harvested,17189.0,1000_ha,Actual,PL1
29f2877b24a506e2,2012,4,2. Thu hoạch lúa đông xuân miền Nam,Provincial,Cultivation,Lúa,Đông Xuân,Area_Harvested,865.0,1000_ha,Actual,PL1
f2fe46cf26d9bb15,2011,4,"3. Gieo trồng hoa màu, CCN ngắn ngày (*)",Provincial,Cultivation,Unknown,,Area_Planted,0.0,1000_ha,Actual,PL1
629c961aaef67ebf,2011,4,3.1. Gieo trồng màu lương thực,Provincial,Cultivation,Màu lương thực,,Area_Planted,7294.0,1000_ha,Actual,PL1
55bc899014e00cb4,2011,4,- Khoai lang,Provincial,Cultivation,Khoai lang,,Area_Planted,848.0,1000_ha,Actual,PL1
0a7559d6635528f1,2011,4,- Sắn,Provincial,Cultivation,Sắn,,Area_Planted,1752.0,1000_ha,Actual,PL1
37a8ec7be0fbb353,2011,4,3.2. Gieo trồng cây công nghiệp,Provincial,Cultivation,Unknown,,Area_Planted,3995.0,1000_ha,Actual,PL1
a457cd94a18dfa77,2011,4,- Lạc,Provincial,Cultivation,Lạc,,Area_Planted,1564.0,1000_ha,Actual,PL1
4b415ba064a102c7,2011,4,- Mía,Provincial,Cultivation,Unknown,,Area_Planted,1186.0,1000_ha,Actual,PL1
8a839c76ec81b08e,2011,4,- Thuốc lá,Provincial,Cultivation,Unknown,,Area_Planted,204.0,1000_ha,Actual,PL1
e5fa13dfda76b78e,2011,4,"4. Gieo trồng rau, đậu các loại",Provincial,Cultivation,Rau đậu,,Area_Planted,4547.0,1000_ha,Actual,PL1
0c11a95f0b8e831d,2012,4,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1146956.0,ha,Actual,PL2
0c11a95f0b8e831d,2012,4,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,564221.0,ha,Actual,PL2
5baaf375877391fa,2012,4,Miền Bắc,Provincial,Cultivation,Ngô,,Area_Planted,381049.0,ha,Actual,PL2
e6cb8dfa752f80e4,2012,4,Miền Bắc,Provincial,Cultivation,Khoai lang,,Area_Planted,67643.0,ha,Actual,PL2
048270b3e24641c3,2012,4,Miền Bắc,Provincial,Cultivation,Sắn,,Area_Planted,106034.0,ha,Actual,PL2
0c11a95f0b8e831d,2012,4,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,9495.0,ha,Actual,PL2
1e0bb7696b65215a,2012,4,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,562665.0,ha,Actual,PL2
1e0bb7696b65215a,2012,4,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,101269.0,ha,Actual,PL2
