record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number
476df248a43f6e54,2008,6,1. Thu hoạch lúa đông xuân miền Bắc658.8,Provincial,Cultivation,Lúa,Đông Xuân,Area_Harvested,9694.0,1000_ha,Actual,PL1
0c2064b798223d2b,2009,6,1. Thu hoạch lúa đông xuân miền Bắc658.8,Provincial,Cultivation,Lúa,Đông Xuân,Area_Harvested,848.0,1000_ha,Actual,PL1
298591661525fd78,2008,6,- Bắc Trung bộ294.1,Provincial,Cultivation,Unknown,,Area_Planted,3361.0,1000_ha,Actual,PL1
2352829f29dfbdaf,2009,6,- Bắc Trung bộ294.1,Provincial,Cultivation,Unknown,,Area_Planted,1000.0,1000_ha,Actual,PL1
ac56df2fa695388b,2008,6,"2. Gieo cấy lúa hè thu cả nước2,044.9",Provincial,Cultivation,Unknown,,Area_Planted,20168.0,1000_ha,Actual,PL1
54a352b3480fb568,2008,6,"- Miền Nam1,926.2",Provincial,Cultivation,Unknown,,Area_Planted,18872.0,1000_ha,Actual,PL1
300cab5e58a1b8eb,2008,6,"3.1 Gieo trồng màu lương thực1,226.5",Provincial,Cultivation,Màu lương thực,,Area_Planted,12228.0,1000_ha,Actual,PL1
2302daa881ae9e0e,2008,6,- Khoai lang111.5,Provincial,Cultivation,Khoai lang,,Area_Planted,1129.0,1000_ha,Actual,PL1
10d87ae1301ecced,2008,6,- Sắn295.2,Provincial,Cultivation,Sắn,,Area_Planted,3062.0,1000_ha,Actual,PL1
796fb58a6053739b,2008,6,- Đậu tương,Provincial,Cultivation,Đậu tương,,Area_Planted,1379.0,1000_ha,Actual,PL1
ffcbe1c0f58219d6,2008,6,- Thuốc lá24.9,Provincial,Cultivation,Unknown,,Area_Planted,255.0,1000_ha,Actual,PL1
f780d9a18cf6b71d,2008,6,- Mía (trồng mới)143.8,Provincial,Cultivation,Unknown,,Area_Planted,1507.0,1000_ha,Actual,PL1
2d69676dc4fdaff3,2008,6,"3.3 Gieo trồng rau, đậu các loại",Provincial,Cultivation,Rau đậu,,Area_Planted,5336.0,1000_ha,Actual,PL1
b3874eda33c60ef3,2008,6,4.Tổng sản lượng lương thực sơ bộ ĐX 2009 ;1000_ton,Provincial,Cultivation,Unknown,,Area_Planted,206906.0,1000_ha,Actual,PL1
0987416a989363ac,2008,6,Miền Nam,Regional,Cultivation,Unknown,,Area_Planted,121561.0,1000_ha,Actual,PL1
cfa85433e360dcbf,2008,6,Ngô,Provincial,Cultivation,Ngô,,Area_Planted,20510.0,1000_ha,Actual,PL1
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1143879.0,ha,Actual,PL2
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,848.0,ha,Actual,PL2
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,151693.0,ha,Actual,PL2
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,174046.0,ha,Actual,PL2
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,757967.0,ha,Actual,PL2
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,546337.0,ha,Actual,PL2
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,96210.0,ha,Actual,PL2
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,109711.0,ha,Actual,PL2
dd46024aabfacb83,2009,6,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,8394.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,549657.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,987.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,37263.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,5259.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,87136.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,62627.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,20331.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,4176.0,ha,Actual,PL2
4e88548b959a36cf,2009,6,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,2.0,ha,Actual,PL2
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,99791.0,ha,Actual,PL2
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,987.0,ha,Actual,PL2
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,4682.0,ha,Actual,PL2
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,22661.0,ha,Actual,PL2
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,17221.0,ha,Actual,PL2
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,4540.0,ha,Actual,PL2
00801d7f2b26e60f,2009,6,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,900.0,ha,Actual,PL2
2b573bca86ea3142,2009,6,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,40125.0,ha,Actual,PL2
2b573bca86ea3142,2009,6,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,996.0,ha,Actual,PL2
2b573bca86ea3142,2009,6,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,200.0,ha,Actual,PL2
2b573bca86ea3142,2009,6,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,7567.0,ha,Actual,PL2
2b573bca86ea3142,2009,6,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,4700.0,ha,Actual,PL2
2b573bca86ea3142,2009,6,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,2867.0,ha,Actual,PL2
09242a6ac2b74bf0,2009,6,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,31020.0,ha,Actual,PL2
09242a6ac2b74bf0,2009,6,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,1000.0,ha,Actual,PL2
09242a6ac2b74bf0,2009,6,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,2709.0,ha,Actual,PL2
09242a6ac2b74bf0,2009,6,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,6387.0,ha,Actual,PL2
09242a6ac2b74bf0,2009,6,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,4785.0,ha,Actual,PL2
09242a6ac2b74bf0,2009,6,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,324.0,ha,Actual,PL2
09242a6ac2b74bf0,2009,6,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,1276.0,ha,Actual,PL2
09242a6ac2b74bf0,2009,6,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,2.0,ha,Actual,PL2
fdcdf79beab60cd4,2009,6,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,37234.0,ha,Actual,PL2
fdcdf79beab60cd4,2009,6,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,931.0,ha,Actual,PL2
fdcdf79beab60cd4,2009,6,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,157.0,ha,Actual,PL2
fdcdf79beab60cd4,2009,6,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,4503.0,ha,Actual,PL2
fdcdf79beab60cd4,2009,6,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,3503.0,ha,Actual,PL2
fdcdf79beab60cd4,2009,6,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,1000.0,ha,Actual,PL2
18529e6cdd38e208,2009,6,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,63827.0,ha,Actual,PL2
18529e6cdd38e208,2009,6,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,971.0,ha,Actual,PL2
18529e6cdd38e208,2009,6,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,1805.0,ha,Actual,PL2
18529e6cdd38e208,2009,6,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,1900.0,ha,Actual,PL2
18529e6cdd38e208,2009,6,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,5100.0,ha,Actual,PL2
18529e6cdd38e208,2009,6,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,3700.0,ha,Actual,PL2
18529e6cdd38e208,2009,6,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,1400.0,ha,Actual,PL2
7b532ad9f51afb6e,2009,6,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,40323.0,ha,Actual,PL2
7b532ad9f51afb6e,2009,6,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,984.0,ha,Actual,PL2
7b532ad9f51afb6e,2009,6,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,3000.0,ha,Actual,PL2
7b532ad9f51afb6e,2009,6,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,9534.0,ha,Actual,PL2
7b532ad9f51afb6e,2009,6,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,8034.0,ha,Actual,PL2
7b532ad9f51afb6e,2009,6,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,1500.0,ha,Actual,PL2
426a2ec3e5671471,2009,6,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,34282.0,ha,Actual,PL2
426a2ec3e5671471,2009,6,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,1000.0,ha,Actual,PL2
