record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number
7248dbde-493b-4b4a-80ac-d3d0fe8c678f,2009,11,Cả Nước,Provincial,Cultivation,Lúa,Mùa,Area_Harvested,1473.3,1000_ha,Actual,PL1
c298cae4-90e8-4526-a552-a9f4ccf115b2,2010,11,Cả Nước,Provincial,Cultivation,Lúa,Mùa,Area_Harvested,1453.4,1000_ha,Actual,PL1
d2408cec-30cf-43de-ba69-44c323c5feef,2009,11,Miền Nam,Regional,Cultivation,Lúa,Đông Xuân,Area_Planted,332.7,1000_ha,Actual,PL1
f01f777e-95f7-433e-b28e-489478ee9cb5,2010,11,Miền Nam,Regional,Cultivation,Lúa,Đông Xuân,Area_Planted,379.1,1000_ha,Actual,PL1
d53024de-19ed-402e-b915-3379109fa5c7,2009,11,Cả nước,National,Cultivation,Khoai lang,,Area_Planted,44.6,1000_ha,Actual,PL1
ed443f94-da4d-4d0c-a534-8e826bead4c9,2010,11,Cả nước,National,Cultivation,Khoai lang,,Area_Planted,45.7,1000_ha,Actual,PL1
77c14842-e4e8-4487-8ca1-780f98f412a1,2010,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,774937.0,ha,Actual,PL3
df2e4e6c-321a-4107-9a77-4f022cbb3c29,2010,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,315873.0,ha,Actual,PL3
14aac70a-addd-48ce-9bc7-450a0c63905c,2010,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,379118.0,ha,Actual,PL3
33008fc4-16a1-496c-aba0-74690b3f1d50,2010,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,750904.0,ha,Actual,PL3
0721f159-ac8e-487d-a897-7634ec4d6558,2010,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,401073.0,ha,Actual,PL3
43fe3000-d1fa-4a73-9ec4-8d75f4b839eb,2010,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,36801.0,ha,Actual,PL3
b4086788-c94c-4fbe-a904-e18ef8f33ef9,2010,11,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,313029.0,ha,Actual,PL3
4f474a3d-593b-49ce-80b9-ce4718365a24,2010,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,93139.0,ha,Actual,PL3
310b821d-ab7b-43e4-9b14-f93429516239,2010,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,92186.0,ha,Actual,PL3
f78bbd12-f31f-481a-bdbc-14a60d433fe2,2010,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,25848.0,ha,Actual,PL3
ac81cf76-fa40-4b7d-a15f-6ad931183136,2010,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,116290.0,ha,Actual,PL3
4ea22295-daed-42df-9e55-e45cd85b0597,2010,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,41613.0,ha,Actual,PL3
94d286a7-730e-4448-8c82-88024e3e1ab9,2010,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,7505.0,ha,Actual,PL3
bd26d743-528e-4d26-b520-d95a33ff5f52,2010,11,D.H Nam Trung Bộ,Provincial,Cultivation,Lúa,,Area_Planted,67172.0,ha,Actual,PL3
8b3c4f6b-f595-40c7-8e47-42aa3f6d3aa5,2010,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,3300.0,ha,Actual,PL3
341b9a0f-60df-455f-b176-2b771f675f2c,2010,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,3300.0,ha,Actual,PL3
83a01fa7-3f63-4598-81bb-76ec7b795980,2010,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,1118.0,ha,Actual,PL3
95155422-3329-402c-b037-6ff49a046640,2010,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,578.0,ha,Actual,PL3
b83f1da6-dd7e-43ba-a110-dbb2fc24b2ea,2010,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,450.0,ha,Actual,PL3
a3857b52-ab58-414d-b06c-276c3da9b466,2010,11,TP Đà Nẵng,Provincial,Cultivation,Lúa,,Area_Planted,90.0,ha,Actual,PL3
7d0c1382-bced-4c03-9dad-61d0939f6c44,2010,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,44124.0,ha,Actual,PL3
24d64b79-2f5d-4cba-b3cb-350305f010cc,2010,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,44124.0,ha,Actual,PL3
38ab1e3d-29de-444b-92b8-4d72ec5b69cc,2010,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,29401.0,ha,Actual,PL3
942481dc-61fc-415c-a84b-4c189e4503c4,2010,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,12001.0,ha,Actual,PL3
7d1f43bc-bcad-44d4-a58d-6b8266295782,2010,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,4500.0,ha,Actual,PL3
bde54f8f-f80e-4316-b14a-dd0a51093d28,2010,11,Quảng Nam,Provincial,Cultivation,Lúa,,Area_Planted,12900.0,ha,Actual,PL3
1c236655-55c5-42cc-802e-2f7185e50413,2010,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,6000.0,ha,Actual,PL3
41bef7a9-667b-469e-82d4-77fe78f96021,2010,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,6000.0,ha,Actual,PL3
1b93c639-3d75-4abf-af34-f0b01fdd6424,2010,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,31495.0,ha,Actual,PL3
dbfdbd4e-648f-4369-a634-eb541677a6d4,2010,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,10800.0,ha,Actual,PL3
efd4d19f-5000-485b-bf5d-d76973985854,2010,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,1900.0,ha,Actual,PL3
814a357b-70c5-4d45-991c-a8fd658024e9,2010,11,Quảng Ngãi,Provincial,Cultivation,Lúa,,Area_Planted,18795.0,ha,Actual,PL3
6a0c1ec2-3bdb-42fc-88e5-1cd058a480a6,2010,11,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,23494.0,ha,Actual,PL3
87cbaab9-db6e-4d06-b07a-6cca2e157633,2010,11,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,22541.0,ha,Actual,PL3
03682273-b59d-4d42-8b58-ab042264becf,2010,11,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,20493.0,ha,Actual,PL3
88df9738-8e9c-4d9e-81f8-a753eabe105d,2010,11,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,7334.0,ha,Actual,PL3
04e5d14d-4ff4-4397-b284-eb5d37239604,2010,11,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,270.0,ha,Actual,PL3
4a204837-c1d4-47d6-bfe2-3e1625046500,2010,11,Bình Định,Provincial,Cultivation,Lúa,,Area_Planted,12889.0,ha,Actual,PL3
d8e9dd51-1a92-4192-a335-075fe245d3a6,2010,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,7721.0,ha,Actual,PL3
fa4e2d04-404a-487d-b95d-9ed5b55f406c,2010,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,7721.0,ha,Actual,PL3
a3669d3a-1904-41f7-9a9e-94101db51b8c,2010,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,25848.0,ha,Actual,PL3
d0cfe903-02ef-4a58-8509-28d4ea24cbe9,2010,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,23173.0,ha,Actual,PL3
91032be8-4440-48c4-9da4-9a9388250301,2010,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,6900.0,ha,Actual,PL3
30d68306-516a-4ddd-8248-86663b4b1f27,2010,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,275.0,ha,Actual,PL3
a9bf6b8b-3178-4de2-a44b-b7df7bf609a4,2010,11,Phú Yên,Provincial,Cultivation,Lúa,,Area_Planted,15998.0,ha,Actual,PL3
c07870c7-7383-4e21-aacf-fd41b5eb2278,2010,11,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,10610.0,ha,Actual,PL3
eb52a62b-15a4-43aa-9a53-9cac881792e3,2010,11,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,4000.0,ha,Actual,PL3
28a2b6a0-8846-4268-a7ad-fb6ada7a8449,2010,11,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,110.0,ha,Actual,PL3
8525b44e-c452-446d-848c-0414d0aab435,2010,11,Khánh Hoà,Provincial,Cultivation,Lúa,,Area_Planted,6500.0,ha,Actual,PL3
5bf65d44-223b-4276-94cf-75b17f0030fe,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,141235.0,ha,Actual,PL3
fed3dc36-0bb3-4380-9575-b92d171bf285,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,113591.0,ha,Actual,PL3
5d043bfa-5a08-42ec-bdb8-abf7d828009d,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,360737.0,ha,Actual,PL3
47655303-b063-4c0f-9e53-dfc5a9e4a323,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,221121.0,ha,Actual,PL3
1abde44c-944e-49d1-8236-c6daacd2ee8b,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,14210.0,ha,Actual,PL3
a11c8584-ba51-4663-9944-da9b6acb6780,2010,11,Tây Nguyên,Provincial,Cultivation,Lúa,,Area_Planted,125406.0,ha,Actual,PL3
cc219623-70f0-4634-a399-60166ce5c2dc,2010,11,Kon Tum,Provincial,Cultivation,Lúa,,Area_Planted,15899.0,ha,Actual,PL3
e9e6e2e9-06a0-44e7-ae12-88a029f056cc,2010,11,Kon Tum,Provincial,Cultivation,Lúa,,Area_Planted,10839.0,ha,Actual,PL3
88fff1e7-c533-4136-b33e-e804880e4f1b,2010,11,Kon Tum,Provincial,Cultivation,Lúa,,Area_Planted,44762.0,ha,Actual,PL3
