record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number
416aac1998ea53e8,2010,1,1. Gieo cấy lúa đông xuân cả nước,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,18810.0,1000_ha,Actual,PL1
4cb209a196e9997e,2011,1,1. Gieo cấy lúa đông xuân cả nước,Provincial,Cultivation,Lúa,Đông Xuân,Area_Planted,19476.0,1000_ha,Actual,PL1
854c92f72278f160,2010,1,- Miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,18071.0,1000_ha,Actual,PL1
bdf29bcb2947dd9a,2011,1,- Miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,18610.0,1000_ha,Actual,PL1
2fd38541b0e19e55,2010,1,2. Thu hoạch lúa mùa miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,6470.0,1000_ha,Actual,PL1
7a2bd4ece42e80dc,2011,1,2. Thu hoạch lúa mùa miền Nam,Provincial,Cultivation,Unknown,,Area_Planted,6049.0,1000_ha,Actual,PL1
f6a2a66f3bd6eac0,2010,1,3. Gieo trồng màu lương thực(),Provincial,Cultivation,Màu lương thực,,Area_Planted,2981.0,1000_ha,Actual,PL1
de04a96a8c07286b,2011,1,3. Gieo trồng màu lương thực(),Provincial,Cultivation,Màu lương thực,,Area_Planted,2647.0,1000_ha,Actual,PL1
01286832af72af15,2010,1,- Khoai lang,Provincial,Cultivation,Khoai lang,,Area_Planted,694.0,1000_ha,Actual,PL1
f4355eedd3005903,2011,1,- Khoai lang,Provincial,Cultivation,Khoai lang,,Area_Planted,557.0,1000_ha,Actual,PL1
04a1605edc6b269b,2010,1,4. Gieo trồng cây công nghiệp ngắn ngày(),Provincial,Cultivation,Cây công nghiệp ngắn ngày,,Area_Planted,1272.0,1000_ha,Actual,PL1
9ca517d6006a6168,2011,1,4. Gieo trồng cây công nghiệp ngắn ngày(),Provincial,Cultivation,Cây công nghiệp ngắn ngày,,Area_Planted,1329.0,1000_ha,Actual,PL1
90f605c053ad98c8,2010,1,- Lạc,Provincial,Cultivation,Lạc,,Area_Planted,303.0,1000_ha,Actual,PL1
f6978bdcf40b2ffe,2011,1,- Lạc,Provincial,Cultivation,Lạc,,Area_Planted,284.0,1000_ha,Actual,PL1
28af4cd47c0e727f,2010,1,"5. Gieo trồng rau, đậu các loại()",Provincial,Cultivation,Rau đậu,,Area_Planted,2266.0,1000_ha,Actual,PL1
b2c13b292435b188,2011,1,"5. Gieo trồng rau, đậu các loại()",Provincial,Cultivation,Rau đậu,,Area_Planted,2536.0,1000_ha,Actual,PL1
01ccf0b512e61e5e,2011,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,86558.0,ha,Actual,PL2
01ccf0b512e61e5e,2011,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,237953.0,ha,Actual,PL2
5f7cce38d8fd7701,2011,1,Miền Bắc,Provincial,Cultivation,Ngô,,Area_Planted,155782.0,ha,Actual,PL2
01ccf0b512e61e5e,2011,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,51306.0,ha,Actual,PL2
7daf4b6730fe9b62,2011,1,Miền Bắc,Provincial,Cultivation,Sắn,,Area_Planted,30464.0,ha,Actual,PL2
01ccf0b512e61e5e,2011,1,Miền Bắc,Provincial,Cultivation,Lúa,,Area_Planted,400.0,ha,Actual,PL2
18fc1475cf0145cf,2011,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,3207.0,ha,Actual,PL2
18fc1475cf0145cf,2011,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,73215.0,ha,Actual,PL2
2b24f8f200ac5e31,2011,1,ĐB sông Hồng,Provincial,Cultivation,Ngô,,Area_Planted,55570.0,ha,Actual,PL2
18fc1475cf0145cf,2011,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,17445.0,ha,Actual,PL2
7e7daca62408ace7,2011,1,ĐB sông Hồng,Provincial,Cultivation,Sắn,,Area_Planted,0.0,ha,Actual,PL2
18fc1475cf0145cf,2011,1,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,200.0,ha,Actual,PL2
10098617814994db,2011,1,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,17638.0,ha,Actual,PL2
e3f276465fb5861a,2011,1,Hà Nội,Provincial,Cultivation,Ngô,,Area_Planted,13428.0,ha,Actual,PL2
10098617814994db,2011,1,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,4210.0,ha,Actual,PL2
3c6e45a1bfe20a93,2011,1,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,3263.0,ha,Actual,PL2
dc8a0d6c2dde3c98,2011,1,Hải Phòng,Provincial,Cultivation,Ngô,,Area_Planted,2151.0,ha,Actual,PL2
3c6e45a1bfe20a93,2011,1,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,1112.0,ha,Actual,PL2
7538aeab2615eb5c,2011,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,2847.0,ha,Actual,PL2
7538aeab2615eb5c,2011,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,15237.0,ha,Actual,PL2
bcb1d98a460cb52f,2011,1,Vĩnh Phúc,Provincial,Cultivation,Ngô,,Area_Planted,12776.0,ha,Actual,PL2
7538aeab2615eb5c,2011,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,2261.0,ha,Actual,PL2
7538aeab2615eb5c,2011,1,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,200.0,ha,Actual,PL2
199c14d31aec10f9,2011,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,2373.0,ha,Actual,PL2
b036c2a3d090de75,2011,1,Bắc Ninh,Provincial,Cultivation,Ngô,,Area_Planted,1568.0,ha,Actual,PL2
199c14d31aec10f9,2011,1,Bắc Ninh,Provincial,Cultivation,Lúa,,Area_Planted,805.0,ha,Actual,PL2
9135e6f20fb96e61,2011,1,Hải Dương,Provincial,Cultivation,Lúa,,Area_Planted,2540.0,ha,Actual,PL2
e406548ad46b358b,2011,1,Hải Dương,Provincial,Cultivation,Ngô,,Area_Planted,2540.0,ha,Actual,PL2
abf033c17e03098d,2011,1,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,6000.0,ha,Actual,PL2
571156f47415ba80,2011,1,Hưng Yên,Provincial,Cultivation,Ngô,,Area_Planted,5000.0,ha,Actual,PL2
abf033c17e03098d,2011,1,Hưng Yên,Provincial,Cultivation,Lúa,,Area_Planted,1000.0,ha,Actual,PL2
f68c79265df979ed,2011,1,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,4298.0,ha,Actual,PL2
1e19fd2804abbde2,2011,1,Hà Nam,Provincial,Cultivation,Ngô,,Area_Planted,39022336.0,ha,Actual,PL2
f68c79265df979ed,2011,1,Hà Nam,Provincial,Cultivation,Lúa,,Area_Planted,396.0,ha,Actual,PL2
04c64407a622276d,2011,1,Nam Định,Provincial,Cultivation,Lúa,,Area_Planted,3275.0,ha,Actual,PL2
8daf1f7bf3cadf8a,2011,1,Nam Định,Provincial,Cultivation,Ngô,,Area_Planted,3275.0,ha,Actual,PL2
04c64407a622276d,2011,1,Nam Định,Provincial,Cultivation,Lúa,,Area_Planted,939.0,ha,Actual,PL2
8fbec477b0774644,2011,1,Thái Bình,Provincial,Cultivation,Lúa,,Area_Planted,9930.0,ha,Actual,PL2
84f628d6e64b91f3,2011,1,Thái Bình,Provincial,Cultivation,Ngô,,Area_Planted,6950.0,ha,Actual,PL2
8fbec477b0774644,2011,1,Thái Bình,Provincial,Cultivation,Lúa,,Area_Planted,2980.0,ha,Actual,PL2
e3552e79df3eb04f,2011,1,Ninh Bình,Provincial,Cultivation,Lúa,,Area_Planted,110.0,ha,Actual,PL2
e3552e79df3eb04f,2011,1,Ninh Bình,Provincial,Cultivation,Lúa,,Area_Planted,5338.0,ha,Actual,PL2
9e200ab9cdaa0d00,2011,1,Ninh Bình,Provincial,Cultivation,Ngô,,Area_Planted,3331.0,ha,Actual,PL2
e3552e79df3eb04f,2011,1,Ninh Bình,Provincial,Cultivation,Lúa,,Area_Planted,2007.0,ha,Actual,PL2
f7157f15fc1b47a7,2011,1,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,250.0,ha,Actual,PL2
f7157f15fc1b47a7,2011,1,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,3323.0,ha,Actual,PL2
cc8b6dab7510d9c8,2011,1,Quảng Ninh,Provincial,Cultivation,Ngô,,Area_Planted,1588.0,ha,Actual,PL2
f7157f15fc1b47a7,2011,1,Quảng Ninh,Provincial,Cultivation,Lúa,,Area_Planted,1735.0,ha,Actual,PL2
e35d88ae9da86f90,2011,1,TD và MN phía Bắc,Provincial,Cultivation,Lúa,,Area_Planted,1925.0,ha,Actual,PL2
e35d88ae9da86f90,2011,1,TD và MN phía Bắc,Provincial,Cultivation,Lúa,,Area_Planted,66817.0,ha,Actual,PL2
5f5a80918e6c1870,2011,1,TD và MN phía Bắc,Provincial,Cultivation,Ngô,,Area_Planted,42535.0,ha,Actual,PL2
e35d88ae9da86f90,2011,1,TD và MN phía Bắc,Provincial,Cultivation,Lúa,,Area_Planted,16493.0,ha,Actual,PL2
eed87fcf2783d6d6,2011,1,TD và MN phía Bắc,Provincial,Cultivation,Sắn,,Area_Planted,7589.0,ha,Actual,PL2
e35d88ae9da86f90,2011,1,TD và MN phía Bắc,Provincial,Cultivation,Lúa,,Area_Planted,200.0,ha,Actual,PL2
28ac140346c90350,2011,1,Hà Giang,Provincial,Cultivation,Lúa,,Area_Planted,720.0,ha,Actual,PL2
bbfbfdd95eed2807,2011,1,Hà Giang,Provincial,Cultivation,Ngô,,Area_Planted,720.0,ha,Actual,PL2
7f3301e2097ce1c9,2011,1,Cao Bằng,Provincial,Cultivation,Lúa,,Area_Planted,223.0,ha,Actual,PL2
f6f39200b43644c1,2011,1,Cao Bằng,Provincial,Cultivation,Ngô,,Area_Planted,151.0,ha,Actual,PL2
7f3301e2097ce1c9,2011,1,Cao Bằng,Provincial,Cultivation,Lúa,,Area_Planted,72.0,ha,Actual,PL2
3da61f444b1ca54d,2011,1,Lào Cai,Provincial,Cultivation,Lúa,,Area_Planted,588.0,ha,Actual,PL2
63ff5e9f020a9152,2011,1,Lào Cai,Provincial,Cultivation,Ngô,,Area_Planted,412.0,ha,Actual,PL2
3da61f444b1ca54d,2011,1,Lào Cai,Provincial,Cultivation,Lúa,,Area_Planted,176.0,ha,Actual,PL2
7041c2ccaceb5400,2011,1,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,429.0,ha,Actual,PL2
5f5d7c22f716548e,2011,1,Bắc Cạn,Provincial,Cultivation,Ngô,,Area_Planted,387.0,ha,Actual,PL2
7041c2ccaceb5400,2011,1,Bắc Cạn,Provincial,Cultivation,Lúa,,Area_Planted,42.0,ha,Actual,PL2
4d5ce02cd0acb6c6,2011,1,Lạng Sơn,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL2
2325afd4a57fbf33,2011,1,Tuyên Quang,Provincial,Cultivation,Lúa,,Area_Planted,27.0,ha,Actual,PL2
2325afd4a57fbf33,2011,1,Tuyên Quang,Provincial,Cultivation,Lúa,,Area_Planted,7589.0,ha,Actual,PL2
5a646fc6ad115a22,2011,1,Tuyên Quang,Provincial,Cultivation,Ngô,,Area_Planted,5011.0,ha,Actual,PL2
2325afd4a57fbf33,2011,1,Tuyên Quang,Provincial,Cultivation,Lúa,,Area_Planted,2578.0,ha,Actual,PL2
0483616f297c43ea,2011,1,Yên Bái,Provincial,Cultivation,Lúa,,Area_Planted,7413.0,ha,Actual,PL2
2e8c489a7e716dbc,2011,1,Yên Bái,Provincial,Cultivation,Ngô,,Area_Planted,6513.0,ha,Actual,PL2
