record_id,year,month,location_name,geo_level,sector,commodity,sub_item,attribute,value,unit,data_type,appendix_number
999a4402-a7ba-42cf-8df4-00b631bdb72d,2008,8,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,1223.8,1000_ha,Actual,PL1
2ae1ed38-69dc-4e83-85e0-6b8f59ae5530,2009,8,Miền Nam,Regional,Cultivation,Lúa,,Area_Planted,60.2,1000_ha,Actual,PL1
9d0bfea1-9e1b-4d66-a7ce-b10d38898d48,2008,8,Cả Nước,Provincial,Cultivation,Lúa,Mùa,Area_Planted,1464.2,1000_ha,Actual,PL1
2103cb10-bf9b-4c9c-9903-c0b5cba27811,2008,8,Cả nước,National,Cultivation,Ngô,,Area_Planted,831.9,1000_ha,Actual,PL1
1c0a786d-7ef7-4a69-b35a-e839762c7a83,2008,8,Cả nước,National,Cultivation,Sắn,,Area_Planted,411.9,1000_ha,Actual,PL1
5aad488b-dbc5-459b-98a9-0aa4ffe1f67c,2008,8,Cả nước,National,Cultivation,Lạc,,Area_Planted,235.6,1000_ha,Actual,PL1
214bcf67-6263-4e70-bde7-9db49cb317ce,2008,8,Cả nước,National,Cultivation,Rau đậu,,Area_Planted,614.4,1000_ha,Actual,PL1
5a281d34-34aa-4eb3-bc97-66985dc2bdd8,2009,8,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,1170558.0,ha,Actual,PL2
459fdc2a-2d6f-4a56-8236-c70fc0c756bc,2009,8,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,45904.0,ha,Actual,PL2
1ac4eb97-4160-45a5-b023-a1d01a86f0fa,2009,8,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,160267.0,ha,Actual,PL2
7183e3cb-e9ed-46a1-9670-3aa928af1199,2009,8,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,776555.0,ha,Actual,PL2
85e18547-eeee-413e-bdb7-7b193e6a6300,2009,8,Miền Bắc,Regional,Cultivation,Ngô,,Area_Planted,555276.0,ha,Actual,PL2
8a99bbfe-f8e4-4b35-9625-d1a1742088ee,2009,8,Miền Bắc,Regional,Cultivation,Khoai lang,,Area_Planted,95079.0,ha,Actual,PL2
25dc8097-da18-4f4c-acd0-7ab6d4ab5e49,2009,8,Miền Bắc,Regional,Cultivation,Sắn,,Area_Planted,115984.0,ha,Actual,PL2
c574b3c7-d790-4406-84ad-b60c177ca4ee,2009,8,Miền Bắc,Regional,Cultivation,Lúa,,Area_Planted,10216.0,ha,Actual,PL2
6e3868ce-1b20-412a-a6d7-ff32d02296a4,2009,8,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,546493.0,ha,Actual,PL2
89ab345b-d279-489f-a955-6a25e8b2e599,2009,8,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL2
04cf1b1c-86e3-4080-8276-95756d8300aa,2009,8,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL2
34185088-af1a-4600-a07c-81416513e838,2009,8,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,94762.0,ha,Actual,PL2
fbab9bfc-64c0-4f24-bc7c-0f26cf321bf2,2009,8,ĐB sông Hồng,Provincial,Cultivation,Ngô,,Area_Planted,69432.0,ha,Actual,PL2
005c8449-3d92-415c-bb06-c3edc80e802d,2009,8,ĐB sông Hồng,Provincial,Cultivation,Khoai lang,,Area_Planted,20830.0,ha,Actual,PL2
5595653c-4f22-4278-a52d-d83897556b8c,2009,8,ĐB sông Hồng,Provincial,Cultivation,Sắn,,Area_Planted,4500.0,ha,Actual,PL2
9d52c2cf-15e0-4830-b68a-381d43decf2d,2009,8,ĐB sông Hồng,Provincial,Cultivation,Lúa,,Area_Planted,0.0,ha,Actual,PL2
4d2111db-db1c-4888-bbdc-a7b62ca59615,2009,8,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,98454.0,ha,Actual,PL2
a7b30a79-c6b9-444d-99ca-0b61f6c9ddff,2009,8,Hà Nội,Provincial,Cultivation,Lúa,,Area_Planted,25835.0,ha,Actual,PL2
0f077fc0-b736-492c-a9e7-b7d63edbcff4,2009,8,Hà Nội,Provincial,Cultivation,Ngô,,Area_Planted,21100.0,ha,Actual,PL2
62482d98-5830-4fc9-97ee-361c591bc8f6,2009,8,Hà Nội,Provincial,Cultivation,Khoai lang,,Area_Planted,4235.0,ha,Actual,PL2
a4d4cf28-ddec-4a10-a099-48480f7f4630,2009,8,Hà Nội,Provincial,Cultivation,Sắn,,Area_Planted,500.0,ha,Actual,PL2
606a97f7-8cef-45fc-8b31-5737c341622b,2009,8,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,43000.0,ha,Actual,PL2
52d33bb5-3055-4c57-a8ea-f92d820a08ce,2009,8,Hải Phòng,Provincial,Cultivation,Lúa,,Area_Planted,8000.0,ha,Actual,PL2
281455d3-d580-41dd-9c96-200ebb1c522e,2009,8,Hải Phòng,Provincial,Cultivation,Ngô,,Area_Planted,5000.0,ha,Actual,PL2
270ec683-d16f-4d04-a7f2-1f75a7306887,2009,8,Hải Phòng,Provincial,Cultivation,Khoai lang,,Area_Planted,3000.0,ha,Actual,PL2
c049de2e-e904-468c-806d-a4d304decde7,2009,8,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,28986.0,ha,Actual,PL2
8c1ef856-1c19-4ffd-a3b5-b862a24ce186,2009,8,Vĩnh Phúc,Provincial,Cultivation,Lúa,,Area_Planted,9414.0,ha,Actual,PL2
